Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
-1.69157,-1.01461,-0.37887,0.98694,1.36992,0.74632,1.86963,Bad
1.97754,-1.43293,-3.76616,1.90369,0.92000,0.50180,-0.45487,Good
-1.87579,-1.54805,2.17416,2.34099,2.14940,-0.06025,0.53701,Good
-1.08185,-0.94719,-2.29829,1.03895,0.80924,2.07701,-1.42278,Bad
1.71853,-1.71535,-2.59648,2.76686,-1.23437,1.65783,-0.47655,Bad
2.18655,-1.28782,-1.42986,2.63487,-4.21085,-2.80176,-1.21806,Bad
-0.08325,1.30200,-0.89878,2.04960,-0.78307,0.72267,-4.49610,Bad
1.35659,0.44769,-1.53045,0.03737,-1.50698,2.68494,-3.53292,Good
-0.35077,2.51661,-3.49229,0.30870,0.16649,1.79672,-1.04607,Good
1.26852,0.16145,-2.57915,1.97897,0.84207,-0.60910,0.62535,Good
1.90382,-0.45851,-0.35204,-2.08843,4.74813,-0.79909,2.37795,Good
0.86126,-2.12922,-3.90938,0.06034,1.42703,2.42770,-0.29734,Bad
-3.00299,0.32619,2.89686,1.36135,2.66780,-1.38938,-1.73778,Good
2.18634,-3.29370,1.58869,1.50551,3.93630,-3.00224,2.65754,Good
-2.01095,-1.42657,-2.33461,1.30238,0.14269,3.92296,0.01769,Bad
-0.81771,-1.49304,-0.34339,1.58079,-0.30771,-0.14389,2.02384,Bad
-0.73670,-1.87810,-0.91875,1.22206,2.15716,-2.43249,-0.84170,Good
-1.94456,0.63565,-3.93091,0.15837,-1.25892,3.18164,-0.22651,Bad
-0.90158,-1.32037,2.42915,0.13071,0.81065,-0.13634,-0.93190,Bad
-3.78677,0.53181,-0.38447,-0.64738,0.05674,0.72312,-1.63658,Bad
-2.21383,0.49830,1.21611,3.84969,-0.01340,-4.85152,2.15344,Good
-0.48494,-1.15217,-1.85052,0.47078,2.27861,-0.08484,2.90994,Bad
-2.44131,0.39418,-1.31353,0.70661,3.52247,2.94663,0.17210,Bad
-2.51319,-0.99948,-1.39424,-0.22221,0.13687,2.89399,-1.78966,Bad
-1.21737,-0.61184,0.03517,2.17363,2.77880,0.25482,2.69792,Bad
0.65843,-4.70790,3.75227,2.71940,1.21055,2.38251,2.00843,Good
-0.15444,0.84267,-1.56700,-0.45267,-0.72214,0.35287,1.62279,Good
2.14000,-4.76211,2.83057,0.96448,-0.33735,3.12396,-1.46601,Good
-0.66039,-1.10167,-1.40134,0.35172,2.04249,0.38316,3.38068,Bad
-0.78270,-2.63662,-2.19528,0.39830,-1.50289,1.09042,-4.57552,Bad
0.27473,0.92380,-1.62988,1.26594,-1.53737,-0.44089,0.03868,Good
2.59452,-4.53513,0.90874,5.55976,2.37453,2.39304,2.03070,Good
3.05089,-0.23995,-4.61917,-0.50720,1.61143,0.70738,-1.96406,Bad
-1.16983,-1.05440,-2.57127,-0.64549,-1.24591,0.89023,-3.80199,Good
0.03900,-2.90312,-3.51341,1.22597,3.44289,4.49386,0.43756,Bad
-3.39055,-0.49918,1.34070,1.46610,1.97104,0.35340,2.29460,Bad
3.28362,-4.39859,-3.47119,1.17430,-0.68320,2.02659,-2.54985,Good
-0.01470,-0.22960,-1.44688,0.23266,-0.47779,1.29936,-0.36609,Bad
-1.16263,-3.75761,1.44248,1.01987,-0.85845,2.21941,-1.69598,Bad
0.67087,-3.62154,2.77850,1.81776,1.16601,1.89506,0.32382,Good
-0.01201,-0.23877,-1.90774,0.54272,0.14443,0.13598,-0.39618,Bad
-2.01166,-1.08307,-0.88458,-0.50327,1.82284,1.70365,0.28589,Bad
-1.69784,-1.79184,-1.33284,0.10641,0.58590,2.30183,-2.85691,Bad
-3.62373,-1.64489,3.32659,-0.02221,0.69202,-0.19572,-2.17096,Good
-0.83754,-0.33156,-1.16122,2.86008,1.08028,0.59471,0.11295,Good
0.45241,-3.78323,2.45142,2.41530,0.51593,2.48461,1.76524,Good
-1.99417,0.28878,1.14554,1.17567,2.81340,-1.16771,-3.43667,Good
-1.90097,-2.56096,-3.74812,0.97878,-0.65864,2.99865,-4.19815,Bad
-1.23184,-1.39088,2.04583,0.26230,0.63431,1.48087,-2.51283,Good
4.12322,-1.65174,-0.55422,3.83887,-3.74840,-3.93112,-0.33284,Bad
-2.13475,0.93988,-4.20410,0.65641,-0.22176,3.09530,-0.09002,Bad
-0.79392,-1.07742,-2.22739,0.89281,1.16375,1.83257,0.32923,Bad
0.16798,-1.88903,-0.22405,2.78183,1.46789,-2.79639,0.48599,Good
-4.77298,0.87281,4.00853,3.18373,-1.40238,-1.91800,2.77145,Bad
-3.17841,-1.02202,0.75339,1.32317,-1.11825,0.70102,1.76218,Bad
-2.38888,0.78184,0.74819,-0.19810,0.93034,-0.62833,-1.83306,Good
-1.93171,-2.63143,0.85429,-0.24815,-3.76027,1.55153,-1.68097,Bad
-2.02731,-0.16473,1.38289,0.49775,0.96208,0.29643,0.01659,Good
-0.01404,-2.20508,-0.55234,0.80581,-1.71271,0.73539,-2.19234,Bad
-3.49379,1.05996,0.57013,-0.48362,3.33880,-0.60085,-1.56324,Good
1.52932,-1.15958,-2.95800,2.10789,-2.58486,0.85728,-1.07447,Good
-2.23235,-3.12278,-0.05088,1.84409,-1.60685,1.51464,-2.55601,Bad
-5.01591,-1.95026,3.21324,2.77810,0.83164,0.03979,3.59719,Bad
-1.23406,-1.13976,0.63170,1.23094,0.72725,1.24731,-1.09795,Good
1.10370,-4.58648,3.40531,3.26974,0.20898,2.86932,4.33440,Good
3.01439,-4.78494,1.66816,2.51052,-1.16481,4.16772,2.00550,Bad
-2.91844,-1.02066,-1.72163,1.30994,-0.44259,5.06680,-1.02746,Bad
0.30259,-1.75776,-3.60149,0.62971,0.56615,2.89283,-1.48566,Bad
-0.64733,-0.64469,-0.69044,0.24522,2.86454,-0.86527,2.47467,Bad
-1.08962,-2.94222,0.07752,1.54846,-1.71732,1.52259,-1.85217,Bad
-0.78940,-0.50442,0.45713,1.88286,1.16487,-0.04211,0.90303,Bad
-0.24393,-1.60323,-1.05249,0.95140,1.63418,-1.73097,1.04180,Good
0.62996,0.85561,-1.27419,0.35362,0.39644,-0.20433,0.17364,Bad
-0.08298,1.37366,-1.09174,-0.64055,0.97609,0.85433,-3.77645,Good
1.92180,0.54102,-3.65288,2.26816,-0.22190,0.90939,-0.82283,Bad
2.53651,-2.35283,-0.20390,0.65113,-1.20081,4.31872,0.58213,Good
1.09615,-0.61571,-5.55519,3.21740,-0.74967,2.27472,-0.20005,Bad
-0.06248,-1.27162,-1.61419,4.55057,-2.92972,-1.31180,0.12358,Bad
0.64077,-0.81155,-2.54000,1.62478,-1.64522,0.40658,-0.93256,Bad
0.40019,-2.28165,-2.34527,3.60187,-3.31373,0.16936,-1.07864,Bad
0.51910,0.49377,-4.35878,0.20279,0.26382,2.96769,-0.22275,Bad
-2.40774,-1.34506,-0.98146,1.39278,-3.09726,0.79905,-1.41363,Bad
-0.24733,0.11435,-1.10519,-0.27504,2.53129,-1.43560,1.43634,Bad
2.53719,-3.90769,-2.41093,2.58475,0.21922,0.45534,0.87331,Good
-0.75017,1.68757,0.18441,2.00764,0.80882,0.26919,1.12249,Good
1.03647,-1.12894,0.95449,-0.06861,-2.47379,3.76904,-0.46636,Good
-2.38535,-2.36724,-1.60053,1.85113,1.75938,1.50804,-3.87311,Bad
0.61250,-3.35327,-0.63601,1.03767,1.83808,-1.62985,-0.08900,Good
0.86228,-1.64465,0.20250,1.09912,-0.81824,3.29014,-0.38155,Good
2.18163,-3.75599,0.04377,0.01385,4.85406,-0.71888,4.67363,Good
-0.25728,-0.00286,-2.37034,-1.45497,1.52291,3.64591,-0.76859,Bad
-1.58126,0.39168,0.22747,-1.60040,-0.20228,2.06962,-2.05790,Good
-1.29830,-1.73114,-0.19127,1.33734,-2.27463,-1.74929,-3.32001,Bad
-1.43267,-1.69888,2.42070,0.88404,1.58918,0.21797,-0.60094,Good
1.83124,-1.39303,0.37008,0.65816,-2.30634,3.58956,0.92397,Good
0.58066,-0.23152,0.32624,1.83814,0.00257,-1.22633,0.66521,Bad
1.24866,-1.05387,-3.04111,0.73024,0.83934,2.15367,-1.49470,Bad
1.08750,0.68004,-1.43357,0.75736,1.88267,-1.19423,1.40812,Good
-3.26050,-0.69401,1.34468,1.48181,-0.78352,1.11436,1.84172,Bad
2.00709,-1.51947,-2.64123,1.21619,-1.98874,0.99837,-0.57668,Bad
-2.80514,-1.25629,-1.20681,1.27233,-2.64802,1.27135,-1.42467,Bad
-2.34252,-0.08335,0.18445,0.19561,1.51268,0.79357,-2.49632,Good
3.75467,-4.38521,-3.03213,1.19492,-0.39009,2.07576,-0.47546,Good
-0.87585,-2.29157,-0.46197,1.60255,0.31077,1.69188,-1.55934,Bad
2.95860,0.37430,-2.62036,-0.56481,-0.20803,1.95072,1.51415,Good
-2.45604,-1.16945,-0.91514,0.03194,1.15572,2.33983,0.59672,Bad
-0.95203,2.86570,-3.58274,0.24254,1.83841,-0.47013,-3.48824,Good
-2.28005,-0.28980,0.19921,1.50962,0.31712,1.20685,1.06399,Good
-4.77387,-1.03504,-0.46937,1.97901,-1.24577,3.65574,0.81033,Bad
1.69775,-0.92305,-3.85259,0.87374,-1.92322,0.65245,-0.94853,Bad
1.93553,-3.74557,-0.92161,0.10606,3.34884,-0.45304,1.61742,Good
1.94803,-0.77565,0.71429,2.22328,-0.01898,-1.30138,0.81596,Bad
-0.62236,0.34033,-0.47451,0.01744,-2.72471,0.99854,1.19302,Bad
-1.97310,1.73186,-3.32200,-0.69849,-0.61094,3.56373,1.42629,Bad
-3.62572,-1.93408,1.30755,0.90151,2.16076,0.26763,4.99990,Bad
0.89150,0.18772,-1.09645,1.28188,-0.45505,1.35581,-0.38828,Good
-1.64081,-1.35694,3.14239,-1.74008,-0.01616,1.02198,-2.34849,Good
1.92495,-4.01081,-3.97231,2.07492,1.26241,0.95174,-0.22239,Good
0.42850,-3.62568,2.67789,-0.56912,0.06340,2.67543,-1.49988,Good
-1.30519,-0.08579,-1.41858,3.04927,-0.56595,1.15401,1.75288,Bad
-0.85678,-1.19271,-0.79393,0.42299,0.90043,3.06113,-0.15792,Bad
1.90001,-2.80271,-0.33049,1.51543,0.18426,-0.24703,2.92723,Good
-3.64083,-2.97771,-1.58484,0.00104,4.37064,5.53776,1.27897,Bad
-1.68220,0.56825,-1.09179,0.10417,1.86226,1.44151,-0.57230,Bad
1.42194,-2.54088,0.54782,-0.86109,2.98983,-1.12244,2.55259,Good
-0.90072,-0.09237,-0.08924,1.61616,-0.53162,-2.14448,1.10221,Good
-0.30417,1.80014,1.92650,0.48834,2.49445,-3.77705,4.02089,Good
-1.97621,-0.18554,0.01163,0.07654,0.84007,-0.45646,2.20302,Bad
-2.02135,0.35277,-1.48772,-0.84805,1.68247,3.11933,-0.48136,Bad
6.40637,-2.75235,-4.16412,0.41524,0.99964,3.99560,1.72425,Good
-0.61101,1.79029,-0.23236,4.32624,0.12810,-3.71730,2.23252,Good
0.47524,-1.83341,2.56557,2.45661,-4.19641,-3.16464,-0.05297,Bad
-0.38347,-0.21516,0.55326,0.56012,-0.87001,1.62800,-0.72092,Good
1.14150,1.13795,-0.44475,-0.77140,1.53555,-0.69635,3.55957,Good
0.53656,-6.00075,3.59746,3.96071,2.36772,3.02844,2.34552,Good
-1.55755,-3.28176,3.62703,0.99418,0.19548,1.30349,0.62370,Good
-2.28803,-1.43055,-0.22343,0.63974,-0.01000,0.63954,-2.59722,Bad
-3.60775,-0.75969,1.63487,-1.21798,1.41409,0.36430,-3.51839,Good
-3.81294,-0.53723,1.66325,-1.74889,1.25526,3.30037,-0.27458,Bad
0.56401,-0.13891,-3.81312,-0.98447,2.15330,0.94810,-0.03054,Bad
0.56473,-0.27786,-1.06554,0.41557,-0.74054,1.26090,0.50203,Bad
1.05143,-0.58178,-0.85626,0.48661,-0.41483,-0.27172,0.75055,Good
-2.58409,2.18063,0.73113,-1.53617,-1.46397,0.28316,-0.10162,Good
0.60036,-2.85617,-0.66489,3.34738,-3.77863,-1.61223,-2.06919,Bad
-0.19628,-3.86860,-0.84894,-1.38972,1.76762,-0.30204,0.70692,Good
1.35501,-2.27967,-0.49987,0.48660,2.17901,-0.92764,1.77534,Good
0.93399,-2.00243,0.12520,0.88360,0.54856,1.80517,-2.31218,Good
3.03641,-1.30905,1.05683,3.63349,-1.65898,-3.91724,0.09606,Bad
1.11515,0.17472,-2.74214,1.19159,1.53898,0.04598,-0.22123,Bad
-5.64092,0.60757,1.76117,2.05775,1.79960,3.14333,1.39303,Bad
0.02638,-0.87375,0.26641,-1.13942,-2.28154,3.33824,-0.41771,Good
-0.23334,3.44081,-1.19586,1.08177,3.17856,-2.82441,2.01227,Good
2.83476,-1.50187,-2.79510,0.31563,1.57878,0.22049,-0.41903,Bad
-0.25173,-0.24214,-1.98328,1.02991,-1.77854,0.02227,0.08893,Good
0.21658,-4.10254,-0.24389,0.84854,1.94235,-1.23947,2.69133,Good
-1.34535,-1.09513,-0.30126,0.96003,-0.23534,0.81063,-1.01886,Bad
-1.38750,1.14014,-2.18365,-0.43461,2.11584,2.24752,-0.31339,Bad
-2.33841,-1.46526,-1.96703,0.10572,-0.63858,3.59029,-1.47477,Bad
-5.22185,1.64518,0.70830,-1.65045,0.97212,0.44403,-2.18280,Good
-5.47801,-0.98187,4.63786,1.44010,0.90111,-2.40397,5.74670,Bad
-0.73657,2.54100,-0.30583,1.87669,2.84059,-3.85815,1.27177,Good
-1.30843,1.09927,-1.67476,0.89745,1.37752,0.20210,-2.63592,Good
-2.34369,-1.70151,2.10751,-0.14857,-0.15468,1.90495,-0.26968,Good
0.43005,0.84920,-1.41344,2.31348,-1.94678,0.41666,-3.11679,Bad
-4.01433,-1.64012,0.27567,-0.38511,1.90351,2.58952,-3.07240,Bad
0.57211,-0.16509,-3.65688,2.41015,-0.86536,1.34263,0.14084,Bad
-0.58473,-1.15916,0.81147,2.24468,0.50946,2.27386,3.09190,Good
0.16423,-0.58347,-2.47542,2.46371,0.09478,2.37419,0.12318,Bad
-1.30440,-5.03228,0.29101,3.39430,0.03070,-3.11621,-0.18596,Good
0.29970,1.44734,-4.13398,1.88696,-2.03513,0.29360,-3.55762,Good
-1.13473,-0.65359,2.75973,0.52110,-1.03922,-3.97970,4.32986,Bad
1.59209,-2.88341,-2.52525,0.51419,-2.24627,1.47442,-3.29558,Bad
-1.54477,-1.97944,-0.58928,1.98352,1.26110,4.32876,-1.09802,Bad
1.39250,0.86044,0.23217,-0.30286,1.87671,-1.52728,0.96396,Good
-1.69235,-0.01920,0.62492,1.53575,2.36174,-0.61489,-3.48142,Good
-2.47198,0.33115,2.07664,1.72856,1.96339,-1.67885,3.50148,Bad
0.72375,0.41385,-1.18581,2.16819,-0.42086,0.35134,1.83351,Bad
-0.27904,-2.12696,0.44118,0.39084,-1.62593,-0.56136,-2.62836,Bad
-1.55899,-0.69485,-1.54042,1.62608,-2.09196,-0.32898,-1.73250,Bad
-0.76323,1.56403,-0.76220,0.18766,0.50987,0.36988,0.64418,Good
0.53651,-0.01577,-1.12434,1.64230,-0.97323,-0.69039,1.34623,Good
-2.67798,-3.75988,0.04479,-0.66678,-0.33412,3.06327,-4.46744,Bad
-0.49866,-1.67817,-3.55256,-0.18235,0.32450,4.21124,-2.38083,Bad
1.80274,0.16632,-2.35335,-0.19154,1.97374,-2.76090,0.82655,Bad
-0.39269,-2.06063,-1.49774,0.64611,2.45962,2.51789,-0.97303,Bad
-1.57730,-0.53163,1.54845,-1.14571,-0.41213,1.46090,-1.16236,Good
2.72380,-2.19749,-1.27609,0.57329,1.65862,0.00780,1.08527,Good
0.01261,0.34871,0.19300,-0.13478,-0.19872,1.21364,1.62222,Bad
-2.11471,-1.74347,-0.99014,1.98860,-0.46759,1.32288,-1.61260,Bad
-1.21594,-2.29973,0.39887,2.80591,-1.44352,1.33170,1.07993,Bad
1.19911,-3.50905,-1.46782,1.92297,4.50392,-2.11474,1.83345,Good
-1.04354,-2.28963,-3.34124,0.51749,3.12869,3.73500,-0.15502,Bad
-1.32134,-0.64902,-1.70049,1.29745,-1.29340,1.48572,-0.47634,Bad
1.66212,-2.81837,1.26635,2.46829,-2.92896,-1.31381,-0.54175,Bad
1.11980,4.15137,-1.69964,0.48408,-3.99320,0.85457,0.49635,Good
-2.10065,0.79485,1.42011,0.57752,1.84916,-1.17606,-4.79475,Good
-0.24145,0.92994,-0.13708,1.08522,-0.71617,-0.71097,1.16279,Bad
-1.01840,-1.23388,-0.71181,2.21415,0.95060,1.25653,-0.57411,Good
1.73968,-1.47187,1.53526,2.75923,-2.12617,-2.21956,0.46970,Bad
2.20545,1.37372,-2.01732,0.51353,2.93030,-0.49250,1.77726,Good
2.74108,-2.68144,-1.57158,1.28466,1.54304,-0.06348,0.38788,Good
-2.90371,-1.41761,-0.97316,2.13232,-0.84519,4.65909,-3.19161,Bad
0.60453,-0.32052,-1.39585,1.57596,0.76387,1.37087,-1.74342,Good
-3.72972,-1.72510,-3.32495,1.02021,0.11706,3.76339,-3.05407,Bad
0.73249,-0.57090,-0.33256,-1.30229,2.16823,-0.60406,2.29502,Good
0.52911,-0.16598,-0.47639,1.40819,-1.16520,-0.81117,0.02027,Bad
1.87020,-4.99446,4.71713,0.96382,-0.50328,3.77908,0.33847,Good
1.71247,-2.06481,-2.20734,1.99659,1.52200,-0.18502,2.33854,Good
2.21510,-1.09934,-5.54864,2.02846,-2.62014,2.74512,-0.22569,Bad
0.07827,-3.01738,-1.02479,1.96481,0.44634,-0.95262,3.00783,Good
0.48917,-0.04770,1.30459,0.63098,-0.34985,1.30146,-2.16338,Good
1.04601,-3.74453,-4.50281,5.66394,1.67370,-1.03994,-0.60766,Good
-0.55854,1.09461,0.76000,-0.24484,-0.27350,0.37761,-4.32078,Good
-4.34664,-2.38788,1.76557,1.35437,1.19823,1.46803,4.65948,Bad
3.25566,-0.91948,0.04825,3.20255,1.14266,-1.31243,4.39235,Good
-0.54541,0.88813,-0.05952,4.37927,0.47600,-3.98469,1.56524,Good
1.71059,-3.07110,1.68853,2.04660,1.19941,1.39897,-2.91065,Good
-1.04690,-4.22251,-0.40993,0.88745,3.45793,2.70581,2.01922,Bad
3.56143,-1.50736,-1.71278,-0.56266,4.63600,0.45992,3.47299,Good
3.14316,-0.25183,0.48828,2.35874,-3.11179,-2.95476,1.55697,Bad
1.05196,-2.57006,2.43237,0.06485,-1.48698,3.12456,-0.85994,Good
-3.31022,0.95029,0.57848,1.14923,1.92217,-1.20864,-1.11732,Good
0.39350,-1.41741,-2.96122,2.52945,1.65489,2.96032,-0.38875,Bad
-1.44508,-0.34897,-0.84812,1.70351,-1.65697,0.39351,2.26699,Bad
1.80331,-0.51600,-3.73818,2.62306,-2.52713,0.82459,-2.52892,Good
2.05509,-3.21693,-1.13191,-0.00732,2.03522,-0.09640,1.37100,Good
2.50991,0.71684,0.74302,0.98458,4.02707,-2.27961,4.30078,Good
-1.38287,-0.27689,0.75792,1.82081,1.34477,0.39932,-0.20676,Good
-0.86422,0.89660,0.22824,-6.05506,2.94700,0.07223,1.29319,Good
-1.40752,2.41586,-1.30311,0.64440,0.42984,-2.17871,0.30814,Good
0.00094,1.70223,0.44300,1.02875,1.50571,-0.34583,2.54540,Bad
-1.62752,-2.10655,1.40758,0.67439,1.12179,0.09669,-2.91505,Bad
-0.21118,-0.98649,-2.92917,0.47226,3.84773,2.29621,1.98172,Bad
0.26242,-1.92703,3.69317,-2.90108,2.20241,-2.31920,2.61469,Good
2.71395,0.01054,-1.46758,1.94069,-0.19452,-0.31092,1.14891,Bad
-2.55635,-1.12442,0.47149,1.58442,-0.80124,1.61612,0.65957,Bad
-2.68348,-0.76573,2.26076,-0.79697,0.87814,0.59503,0.19863,Good
-1.79014,-2.88349,-2.28672,2.22520,-0.70325,3.73849,-1.61486,Bad
-0.61594,-0.18689,-1.66847,1.75115,0.71380,-0.45066,-1.67358,Bad
-1.68947,1.85426,-1.70925,4.16934,-3.24596,-2.35309,-0.92085,Good
0.90711,-2.20811,-0.16192,3.07257,-0.76849,-1.66830,1.03564,Good
-4.23560,-2.07485,-0.47030,-0.10359,-1.46581,2.89543,-2.69304,Bad
1.69226,0.35588,-0.76626,-0.94559,1.22404,-0.13673,2.50537,Good
-0.80402,-1.04983,0.33009,2.49158,1.50002,-3.43367,1.63109,Good
0.95252,-1.05325,-3.27866,1.89748,-1.21492,2.24892,-0.08317,Bad
3.16601,0.95533,-1.76752,0.05888,-0.26439,-2.06099,-1.42664,Bad
1.52940,1.29488,-1.83410,0.96465,-0.17612,1.58564,-0.06478,Good
-1.34972,-0.92579,0.77660,0.96963,-1.71926,0.08888,-0.21271,Bad
-1.35960,-0.73903,-3.49092,1.04615,-0.73951,2.38126,-1.58957,Bad
0.68798,-0.13509,-1.25729,3.23750,-1.20599,-1.33565,1.00351,Good
0.82216,-2.60052,-2.25540,2.29074,2.37838,-1.04349,1.92999,Good
0.31889,-2.08762,-0.27132,1.47269,2.20327,-2.45879,-0.25944,Good
-5.48966,-0.87975,3.21802,0.72964,3.60892,0.70106,3.06900,Bad
1.55436,-0.20713,-1.54219,1.11418,1.26653,0.04826,0.47294,Bad
0.35283,-0.85500,0.46882,2.70806,0.53493,-3.28243,-0.45246,Good
0.42697,-3.72668,-1.15273,1.55509,0.88386,-0.83254,0.60953,Good
-4.58201,-0.69093,2.54854,1.58152,-0.94548,-0.21155,2.34516,Bad
3.10496,-0.99253,-2.08338,3.24100,-2.21455,0.15325,1.47254,Bad
1.16287,-3.81265,-1.30156,0.78887,3.44015,-0.93639,2.19610,Good
0.29559,0.09115,-2.56900,6.72493,-5.26164,-1.00239,-0.86614,Good
0.25127,-1.68552,-2.48266,-0.62555,3.00272,-1.29530,5.26838,Bad
-1.34907,-1.62762,0.83659,1.51095,-2.43292,1.42928,0.80302,Bad
0.18656,1.54628,-1.73842,3.99241,-1.45955,-1.38652,2.02576,Good
-3.13763,1.29700,-1.10713,-0.11895,-1.45076,1.85200,1.24360,Bad
-6.69012,3.55631,0.16471,0.14344,2.56752,-2.31907,-2.03670,Good
-0.61175,-0.78301,-0.25210,1.75190,0.17206,-0.97265,2.88708,Bad
-0.89643,-0.89612,-1.27645,0.57795,4.59942,0.52535,2.59919,Bad
0.07196,-1.35715,1.27100,3.06871,-0.28446,1.10596,0.97710,Good
-1.77632,-0.80421,-3.71122,0.03426,0.70627,4.05438,-1.93741,Bad
-1.27538,-2.95118,-0.47887,-0.47945,2.52881,-0.43307,4.28058,Bad
1.28778,-1.49275,-2.71125,0.78918,3.19068,-0.20906,1.83872,Good
1.73243,-6.58159,3.62468,1.38862,1.57420,3.30883,-1.70027,Good
-1.72411,-0.97523,-1.73746,0.84245,0.59630,1.45546,-2.10999,Bad
3.94537,2.75547,-2.64508,3.95621,-1.92931,0.43885,1.33913,Good
2.22170,-0.24838,-2.35384,2.90142,-2.32245,-1.46590,-0.00064,Bad
-3.32492,-1.04834,0.78417,2.17786,0.45928,1.70014,2.96055,Bad
-0.81858,-0.85994,-0.58712,1.71636,-2.57597,-0.20811,-0.26678,Bad
0.08407,-1.58978,1.25409,1.77193,-2.72107,-1.94201,-0.77994,Bad
-0.31317,-2.37577,-0.55061,2.36770,1.46470,-2.76023,-1.38350,Good
0.37417,-1.42350,-0.68430,-1.35565,1.99289,-0.60326,0.34209,Good
2.17175,-1.66802,-2.12704,-0.20865,1.98462,-2.31785,4.03688,Bad
0.20081,-3.19081,1.08112,-0.39042,-1.27497,4.17476,-0.88450,Good
2.89090,-4.21185,-3.06795,0.45216,4.52899,0.60471,0.80232,Good
1.14170,-1.53471,0.65930,0.95563,1.09414,1.54861,-1.76715,Good
-0.39120,-1.70865,0.58275,0.76521,-0.35020,1.45242,-0.31975,Bad
-1.41931,0.21403,-3.33063,-0.60242,-4.48698,1.76090,-0.76211,Bad
-4.41006,-1.43750,-0.17665,0.03519,4.40010,2.31659,4.14787,Bad
-1.78140,0.70396,-1.83789,0.31948,-0.86360,1.69500,0.71994,Bad
-1.75630,-0.36128,-2.27821,1.54495,-0.07651,2.60979,0.02489,Bad
0.13728,-2.44108,1.50029,3.42427,2.88302,-4.42157,2.72297,Good
-0.30847,0.42529,1.52327,2.79248,-1.08654,-1.53074,0.27069,Bad
0.30223,-4.27098,2.45733,3.70602,3.27234,1.07273,1.22599,Good
-0.03819,-0.15965,-0.90249,0.69537,0.95994,-2.14214,-2.91789,Good
-3.76485,-1.79068,-0.46486,1.60363,-0.33943,4.58596,-1.52971,Bad
-1.87880,3.18301,-2.26115,1.49923,3.02370,-1.48126,-3.90972,Good
-0.32005,1.93777,-1.19732,-1.13427,-1.97300,1.93389,-1.81463,Good
2.63657,-4.30990,-2.07354,-1.87086,2.51414,1.73482,0.75201,Good
-0.73761,-1.13655,0.86259,0.69298,-0.33165,1.33135,-2.18664,Good
2.70956,-1.21374,-0.41586,0.06135,1.32130,-0.13602,2.05836,Good
3.64130,-3.23922,0.39765,-2.09324,3.11094,0.52659,3.10372,Good
-0.19650,-1.53485,0.82828,1.71777,0.83822,1.39616,0.64393,Good
1.22813,-0.27837,-0.01893,0.84922,4.32503,-3.11816,0.69352,Good
-1.96592,-1.95784,-0.18627,0.98137,-3.06797,0.68686,-1.75574,Bad
0.14168,2.18287,-2.48463,0.34882,-1.97681,-0.55495,1.39939,Bad
-1.37830,-3.00582,3.53882,1.09362,2.48057,0.67838,-1.24421,Good
4.48578,0.01433,-1.95808,0.11863,1.62726,1.11520,1.66707,Good
-0.54559,-2.92268,1.04942,1.37436,-3.74700,-1.79923,-3.07771,Bad
0.35518,0.20381,0.91848,-1.09690,3.78083,-2.48856,2.91898,Good
2.17553,-1.62654,0.89419,1.94964,1.28866,1.40214,-2.26813,Good
0.64373,-3.76954,-2.49184,-1.48785,1.73620,0.94519,-0.03894,Good
2.16638,-0.38287,-1.10647,-1.29790,0.99560,0.80569,2.07799,Good
-1.87187,-0.23330,1.11599,-0.30570,-2.16626,0.99981,0.81105,Bad
1.90927,-0.70822,1.21535,-1.98735,2.79421,-0.73125,4.80783,Good
-2.45449,-1.34813,0.65138,1.52481,-2.70171,0.37293,-0.39860,Bad
0.99059,-1.03574,1.71872,0.71035,3.57935,-3.06395,3.95449,Good
-1.79708,-0.60884,0.36092,2.83178,-1.81171,1.05063,1.21643,Bad
-3.03160,-0.26460,1.08407,1.82046,0.70540,-4.47121,0.77527,Good
1.01260,-2.72709,-0.58856,3.40849,-4.00553,-0.94700,-0.99055,Bad
-2.23135,-0.42867,-0.42329,2.73807,2.31336,0.12294,-0.88719,Good
-1.26371,-0.73754,-3.41026,-0.88637,0.97836,4.60420,-1.64576,Bad
1.33569,-0.42177,-0.91022,3.03249,0.78407,-2.02079,0.89816,Good
2.92066,0.84461,-1.82844,1.46533,1.04677,-1.79856,0.25427,Bad
0.81994,-2.09995,-2.16541,2.74662,1.44808,-1.37335,0.42752,Good
3.33451,-1.64427,-1.98999,2.36372,0.57393,0.43312,2.41632,Good
0.91253,-1.04413,0.37796,1.46837,1.11867,-1.91122,2.58982,Good
-0.17443,2.18701,-1.65686,0.94028,-1.24188,-0.96652,0.06092,Good
-0.50587,-2.69480,1.22834,0.89763,1.12956,1.93184,-0.48543,Good
-1.63697,-1.89913,0.91216,2.23571,1.91428,0.83902,0.52356,Good
1.30434,0.25323,0.52782,0.22541,2.84393,-1.86458,3.22594,Good
0.76201,-0.42492,-4.20787,0.63294,0.80363,2.27390,-1.87486,Bad
1.39171,-2.04679,-0.45135,2.89353,0.85005,2.25014,-0.26423,Good
-0.71958,-2.89240,1.39186,2.47785,-1.82603,-2.79288,-3.52403,Bad
-1.76394,0.75795,-0.55916,1.56881,0.04728,0.74878,-0.41502,Bad
